layer,unit,description,similarity,sim correlation
encoder.layers.encoder_layer_22,683,seafood,0.0921936,0.08066637814044952
encoder.layers.encoder_layer_22,684,acorn,0.17453003,0.08848614245653152
encoder.layers.encoder_layer_22,685,terrier,0.3807068,0.22341370582580566
encoder.layers.encoder_layer_22,686,remortgage,0.09979248,0.010303700342774391
encoder.layers.encoder_layer_22,687,sparrow,0.23861694,0.1252283900976181
encoder.layers.encoder_layer_22,688,juvenile,0.2489624,0.051436059176921844
encoder.layers.encoder_layer_22,689,iss,0.25082397,-0.02230736054480076
encoder.layers.encoder_layer_22,690,female,0.28979492,-0.011181684210896492
encoder.layers.encoder_layer_22,691,cassettes,0.15197754,0.0932219997048378
encoder.layers.encoder_layer_22,692,snorkeling,0.20550537,0.0825653076171875
encoder.layers.encoder_layer_22,693,flute,0.18939209,0.08630486577749252
encoder.layers.encoder_layer_22,694,weights,0.24954224,0.07637090235948563
encoder.layers.encoder_layer_22,695,landscapes,0.17807007,0.1729167252779007
encoder.layers.encoder_layer_22,696,performers,0.14962769,0.12995418906211853
encoder.layers.encoder_layer_22,697,hummer,0.23684692,0.08115741610527039
encoder.layers.encoder_layer_22,698,swan,0.12435913,0.1064971536397934
encoder.layers.encoder_layer_22,699,bedrooms,0.14038086,0.0523621067404747
encoder.layers.encoder_layer_22,700,samson,0.14187622,-0.0019728592596948147
encoder.layers.encoder_layer_22,701,sailing,0.1689148,0.069505475461483
encoder.layers.encoder_layer_22,702,trojans,0.1199646,0.12074361741542816
encoder.layers.encoder_layer_22,703,vehicles,0.17132568,0.23568814992904663
encoder.layers.encoder_layer_22,704,yellowstone,0.26635742,0.0708269327878952
encoder.layers.encoder_layer_22,705,archery,0.118255615,0.06347198039293289
encoder.layers.encoder_layer_22,706,sewer,0.20986938,0.11635236442089081
encoder.layers.encoder_layer_22,707,mosque,0.2774048,0.06605824828147888
encoder.layers.encoder_layer_22,708,greyhound,0.33398438,0.16188810765743256
encoder.layers.encoder_layer_22,709,lobster,0.11331177,0.06408100575208664
encoder.layers.encoder_layer_22,710,toolkit,0.11376953,0.07225338369607925
encoder.layers.encoder_layer_22,711,bei,0.15777588,-0.005478298757225275
encoder.layers.encoder_layer_22,712,monkey,0.18414307,0.006539000663906336
encoder.layers.encoder_layer_22,713,aquarium,0.10934448,0.0421246699988842
encoder.layers.encoder_layer_22,714,dog,0.3027954,0.26343825459480286
encoder.layers.encoder_layer_22,715,lines,0.13201904,0.04985615238547325
encoder.layers.encoder_layer_22,716,coral,0.2566223,0.1533065289258957
encoder.layers.encoder_layer_22,717,parfum,0.14291382,0.09124379605054855
encoder.layers.encoder_layer_22,718,wildlife,0.23382568,0.13138523697853088
encoder.layers.encoder_layer_22,719,bedrooms,0.16467285,0.09179379791021347
encoder.layers.encoder_layer_22,720,greenhouse,0.25683594,0.0798562616109848
encoder.layers.encoder_layer_22,721,banner,0.11425781,0.01185169629752636
encoder.layers.encoder_layer_22,722,regard,0.18023682,0.11091109365224838
encoder.layers.encoder_layer_22,723,mushroom,0.26239014,0.12377125024795532
encoder.layers.encoder_layer_22,724,bedrooms,0.19796753,0.05826891213655472
encoder.layers.encoder_layer_22,725,percussion,0.22021484,0.17397983372211456
encoder.layers.encoder_layer_22,726,juvenile,0.34429932,0.06942681968212128
encoder.layers.encoder_layer_22,727,furnished,0.15509033,0.10931681841611862
encoder.layers.encoder_layer_22,728,shepherd,0.18017578,0.14411360025405884
encoder.layers.encoder_layer_22,729,slug,0.3118286,0.09029528498649597
encoder.layers.encoder_layer_22,730,ibis,0.13052368,0.0008844798430800438
encoder.layers.encoder_layer_22,731,instrument,0.12597656,0.004306611604988575
encoder.layers.encoder_layer_22,732,trays,0.13119507,0.07298936694860458
encoder.layers.encoder_layer_22,733,helmet,0.3178711,0.11033224314451218
encoder.layers.encoder_layer_22,734,terrier,0.21899414,0.13936181366443634
encoder.layers.encoder_layer_22,735,checker,0.17181396,0.008770953863859177
encoder.layers.encoder_layer_22,736,bananas,0.13427734,0.05312339588999748
encoder.layers.encoder_layer_22,737,electrode,0.109375,0.047454409301280975
encoder.layers.encoder_layer_22,738,horse,0.17858887,0.07888243347406387
encoder.layers.encoder_layer_22,739,emu,0.1796875,0.04426940158009529
encoder.layers.encoder_layer_22,740,swimwear,0.1465149,0.09731922298669815
encoder.layers.encoder_layer_22,741,juvenile,0.16772461,0.12300129979848862
encoder.layers.encoder_layer_22,742,assortment,0.15222168,0.18691898882389069
encoder.layers.encoder_layer_22,743,instrument,0.22262573,0.2479870766401291
encoder.layers.encoder_layer_22,744,cabbage,0.2809143,0.055333685129880905
encoder.layers.encoder_layer_22,745,bloodhound,0.17895508,0.03740400820970535
encoder.layers.encoder_layer_22,746,espresso,0.1402893,0.10991692543029785
encoder.layers.encoder_layer_22,747,ape,0.26522827,0.04961784929037094
encoder.layers.encoder_layer_22,748,mating,0.18637085,0.12604647874832153
encoder.layers.encoder_layer_22,749,flower,0.12414551,0.09509595483541489
encoder.layers.encoder_layer_22,750,grenadines,0.24520874,0.07475137710571289
encoder.layers.encoder_layer_22,751,violin,0.18609619,0.08225380629301071
encoder.layers.encoder_layer_22,752,pistols,0.150177,0.05844218283891678
encoder.layers.encoder_layer_22,753,rhino,0.11935425,0.005863822530955076
encoder.layers.encoder_layer_22,754,social,0.089904785,0.03916647285223007
encoder.layers.encoder_layer_22,755,memorabilia,0.1857605,0.06882701814174652
encoder.layers.encoder_layer_22,756,instrument,0.16607666,0.20487035810947418
encoder.layers.encoder_layer_22,757,leaf,0.19720459,0.07624467462301254
encoder.layers.encoder_layer_22,758,clarinet,0.25735474,0.11316370964050293
encoder.layers.encoder_layer_22,759,bathroom,0.15216064,0.0816405862569809
encoder.layers.encoder_layer_22,760,juvenile,0.27993774,-0.0190895888954401
encoder.layers.encoder_layer_22,761,tournament,0.27697754,-0.010868317447602749
encoder.layers.encoder_layer_22,762,manufacturer,0.11489868,0.043383289128541946
encoder.layers.encoder_layer_22,763,billiards,0.26474,0.07596726715564728
encoder.layers.encoder_layer_22,764,radiator,0.26834106,0.07902239263057709
encoder.layers.encoder_layer_22,765,knit,0.1053772,0.03303031250834465
encoder.layers.encoder_layer_22,766,jaws,0.20465088,0.09257223457098007
encoder.layers.encoder_layer_22,767,habit,0.34576416,-0.058331843465566635
encoder.layers.encoder_layer_22,768,zebra,0.23376465,0.015223830007016659
encoder.layers.encoder_layer_22,769,dogs,0.28808594,0.44482460618019104
encoder.layers.encoder_layer_22,770,bees,0.2626953,0.0732671469449997
encoder.layers.encoder_layer_22,771,maze,0.42800903,0.11126122623682022
encoder.layers.encoder_layer_22,772,fishing,0.093933105,0.10249285399913788
encoder.layers.encoder_layer_22,773,projector,0.10687256,0.028121674433350563
encoder.layers.encoder_layer_22,774,screws,0.29901123,0.10373431444168091
encoder.layers.encoder_layer_22,775,parrot,0.30563354,0.11962707340717316
encoder.layers.encoder_layer_22,776,tournament,0.31323242,0.09868643432855606
encoder.layers.encoder_layer_22,777,terrier,0.17681885,0.09002044796943665
encoder.layers.encoder_layer_22,778,arabidopsis,0.11505127,-0.0018237408949062228
encoder.layers.encoder_layer_22,779,terrier,0.23028564,0.16742010414600372
encoder.layers.encoder_layer_22,780,pouch,0.11230469,0.06636796146631241
encoder.layers.encoder_layer_22,781,crossword,0.08572388,0.033807527273893356
encoder.layers.encoder_layer_22,782,juvenile,0.32870483,0.0029905643314123154
encoder.layers.encoder_layer_22,783,fences,0.26852417,0.06866411119699478
encoder.layers.encoder_layer_22,784,female,0.38705444,0.01572468690574169
encoder.layers.encoder_layer_22,785,accommodations,0.17922974,0.04726739972829819
encoder.layers.encoder_layer_22,786,crossword,0.18307495,0.08205150812864304
encoder.layers.encoder_layer_22,787,lizard,0.51174927,0.2240791618824005
encoder.layers.encoder_layer_22,788,scissors,0.13082886,0.07955759763717651
encoder.layers.encoder_layer_22,789,male,0.17999268,-0.03280673548579216
encoder.layers.encoder_layer_22,790,coaching,0.16247559,0.11183086782693863
encoder.layers.encoder_layer_22,791,specimen,0.46072388,0.002213635016232729
encoder.layers.encoder_layer_22,792,venice,0.19378662,0.08904091268777847
encoder.layers.encoder_layer_22,793,dungeon,0.23712158,-0.0020024164114147425
encoder.layers.encoder_layer_22,794,time,0.09005737,0.06614364683628082
encoder.layers.encoder_layer_22,795,female,0.25338745,0.012265336699783802
encoder.layers.encoder_layer_22,796,printprinter,0.1638794,0.09780426323413849
encoder.layers.encoder_layer_22,797,beetle,0.114227295,0.020343417301774025
encoder.layers.encoder_layer_22,798,mating,0.28601074,0.31558647751808167
encoder.layers.encoder_layer_22,799,brushes,0.24423218,0.06394724547863007
encoder.layers.encoder_layer_22,800,cub,0.12008667,0.019052021205425262
encoder.layers.encoder_layer_22,801,fences,0.24465942,0.1188998743891716
encoder.layers.encoder_layer_22,802,combines,0.09725952,0.06398428976535797
encoder.layers.encoder_layer_22,803,mating,0.2927246,0.034069158136844635
encoder.layers.encoder_layer_22,804,dog,0.19000244,0.4159988462924957
encoder.layers.encoder_layer_22,805,juvenile,0.19284058,0.0748617947101593
encoder.layers.encoder_layer_22,806,horticulture,0.09030151,0.1731864959001541
encoder.layers.encoder_layer_22,807,analyzer,0.15460205,0.09833120554685593
encoder.layers.encoder_layer_22,808,dragonfly,0.45404053,0.11948565393686295
encoder.layers.encoder_layer_22,809,casio,0.26254272,0.09403254091739655
encoder.layers.encoder_layer_22,810,injection,0.19839478,0.07730691879987717
encoder.layers.encoder_layer_22,811,meters,0.23220825,0.06881555169820786
encoder.layers.encoder_layer_22,812,highways,0.2989807,0.07626991719007492
encoder.layers.encoder_layer_22,813,retriever,0.3312683,0.28638651967048645
encoder.layers.encoder_layer_22,814,monument,0.15460205,0.0801064744591713
encoder.layers.encoder_layer_22,815,barrels,0.43133545,0.11840825527906418
encoder.layers.encoder_layer_22,816,bedrooms,0.2659607,0.04781470075249672
encoder.layers.encoder_layer_22,817,airborne,0.18786621,0.042082224041223526
encoder.layers.encoder_layer_22,818,switchboard,0.12503052,0.05584384500980377
encoder.layers.encoder_layer_22,819,rome,0.14389038,0.08798404037952423
encoder.layers.encoder_layer_22,820,flowers,0.1652832,0.07146310806274414
encoder.layers.encoder_layer_22,821,trains,0.18518066,0.10390055924654007
encoder.layers.encoder_layer_22,822,pendants,0.2876892,0.024052634835243225
encoder.layers.encoder_layer_22,823,manufacturer,0.11679077,-0.06630997359752655
encoder.layers.encoder_layer_22,824,cabbage,0.1232605,0.051843758672475815
encoder.layers.encoder_layer_22,825,thistle,0.35946655,0.14140313863754272
encoder.layers.encoder_layer_22,826,perfumes,0.21295166,0.08223090320825577
encoder.layers.encoder_layer_22,827,webs,0.4241333,0.06899671256542206
encoder.layers.encoder_layer_22,828,equine,0.19937134,0.09802167862653732
encoder.layers.encoder_layer_22,829,bedrooms,0.50387573,0.11538104712963104
encoder.layers.encoder_layer_22,830,cabbage,0.2909851,0.1304354965686798
encoder.layers.encoder_layer_22,831,bees,0.24389648,0.048911649733781815
encoder.layers.encoder_layer_22,832,tennis,0.29934692,0.10445448756217957
encoder.layers.encoder_layer_22,833,banner,0.18048096,-0.008045075461268425
encoder.layers.encoder_layer_22,834,fountains,0.2333374,0.10851377993822098
encoder.layers.encoder_layer_22,835,eagle,0.26345825,0.14575248956680298
encoder.layers.encoder_layer_22,836,dug,0.14517212,-0.020778026431798935
encoder.layers.encoder_layer_22,837,tackling,0.19223022,0.09315939992666245
encoder.layers.encoder_layer_22,838,utensils,0.13452148,0.0789121687412262
encoder.layers.encoder_layer_22,839,limousine,0.22976685,0.06930407881736755
encoder.layers.encoder_layer_22,840,juvenile,0.35925293,0.09102007001638412
encoder.layers.encoder_layer_22,841,tents,0.15002441,-0.009973185136914253
encoder.layers.encoder_layer_22,842,missile,0.20791626,0.1009632870554924
encoder.layers.encoder_layer_22,843,customize,0.11428833,0.015916911885142326
encoder.layers.encoder_layer_22,844,textile,0.14312744,0.08306794613599777
encoder.layers.encoder_layer_22,845,social,0.10748291,-0.03887305408716202
encoder.layers.encoder_layer_22,846,habit,0.41818237,-0.03278949484229088
encoder.layers.encoder_layer_22,847,monarch,0.31555176,0.09319838136434555
encoder.layers.encoder_layer_22,848,projectors,0.21026611,0.03725641593337059
encoder.layers.encoder_layer_22,849,fruit,0.25552368,0.13546448945999146
encoder.layers.encoder_layer_22,850,wildlife,0.20007324,0.1762227565050125
encoder.layers.encoder_layer_22,851,bananas,0.19067383,0.0412040539085865
encoder.layers.encoder_layer_22,852,fur,0.11520386,0.05680973827838898
encoder.layers.encoder_layer_22,853,carp,0.123565674,0.08887951821088791
encoder.layers.encoder_layer_22,854,fluffy,0.2010498,0.19316279888153076
encoder.layers.encoder_layer_22,855,pen,0.14990234,0.11034919321537018
encoder.layers.encoder_layer_22,856,habit,0.4630432,-0.014468022622168064
encoder.layers.encoder_layer_22,857,banner,0.17971802,0.056507110595703125
encoder.layers.encoder_layer_22,858,hvac,0.12771606,0.0377730168402195
encoder.layers.encoder_layer_22,859,reptiles,0.1894226,0.29967498779296875
encoder.layers.encoder_layer_22,860,sailing,0.17584229,0.13593801856040955
encoder.layers.encoder_layer_22,861,petrol,0.18405151,0.05557920038700104
encoder.layers.encoder_layer_22,862,sail,0.10964966,0.09449955075979233
encoder.layers.encoder_layer_22,863,slug,0.17236328,0.08456743508577347
encoder.layers.encoder_layer_22,864,fungi,0.19256592,0.09348902106285095
encoder.layers.encoder_layer_22,865,tent,0.11694336,0.05471695587038994
encoder.layers.encoder_layer_22,866,handmade,0.17700195,0.10233842581510544
encoder.layers.encoder_layer_22,867,weights,0.38650513,0.07127513736486435
encoder.layers.encoder_layer_22,868,yellowstone,0.13626099,0.08084467053413391
encoder.layers.encoder_layer_22,869,fungi,0.32232666,0.12987510859966278
encoder.layers.encoder_layer_22,870,terrier,0.20788574,-0.003582719713449478
encoder.layers.encoder_layer_22,871,guitars,0.14627075,0.09381470084190369
encoder.layers.encoder_layer_22,872,monument,0.16235352,0.09712493419647217
encoder.layers.encoder_layer_22,873,grains,0.12088013,0.05818343907594681
encoder.layers.encoder_layer_22,874,cabbage,0.289917,0.1196662038564682
encoder.layers.encoder_layer_22,875,kong,0.19216919,0.12165632098913193
encoder.layers.encoder_layer_22,876,tournament,0.13739014,0.04986709728837013
encoder.layers.encoder_layer_22,877,lattice,0.16351318,-0.0011416964698582888
encoder.layers.encoder_layer_22,878,thermometer,0.08596802,0.04164253547787666
encoder.layers.encoder_layer_22,879,guinea,0.430542,0.10979417711496353
encoder.layers.encoder_layer_22,880,snorkeling,0.20806885,0.10033787041902542
encoder.layers.encoder_layer_22,881,dog,0.29400635,0.34130561351776123
encoder.layers.encoder_layer_22,882,pike,0.14718628,0.04359444975852966
encoder.layers.encoder_layer_22,883,maize,0.24475098,0.08207815140485764
encoder.layers.encoder_layer_22,884,qualifying,0.100616455,0.06486931443214417
encoder.layers.encoder_layer_22,885,whales,0.087646484,0.06303969770669937
encoder.layers.encoder_layer_22,886,ibis,0.2578125,0.05116543173789978
encoder.layers.encoder_layer_22,887,fox,0.23971558,0.1559883952140808
encoder.layers.encoder_layer_22,888,emu,0.19424438,0.09576760977506638
encoder.layers.encoder_layer_22,889,female,0.1743164,-0.03479013219475746
encoder.layers.encoder_layer_22,890,monument,0.1335144,0.09364709258079529
encoder.layers.encoder_layer_22,891,monkeys,0.1643982,-0.00754184415563941
encoder.layers.encoder_layer_22,892,shell,0.17645264,0.07981319725513458
encoder.layers.encoder_layer_22,893,shoes,0.12011719,0.11666789650917053
encoder.layers.encoder_layer_22,894,sewing,0.16668701,0.06450039893388748
encoder.layers.encoder_layer_22,895,shellfish,0.20800781,0.16718965768814087
encoder.layers.encoder_layer_22,896,aquarium,0.3166809,0.13724760711193085
encoder.layers.encoder_layer_22,897,meters,0.14712524,0.09773945063352585
encoder.layers.encoder_layer_22,898,eagle,0.13394165,0.10751599818468094
encoder.layers.encoder_layer_22,899,utensils,0.20297241,0.2168845385313034
encoder.layers.encoder_layer_22,900,spindle,0.35906982,0.09971201419830322
encoder.layers.encoder_layer_22,901,textile,0.3081665,0.09612840414047241
encoder.layers.encoder_layer_22,902,crossword,0.12496948,0.06474784761667252
encoder.layers.encoder_layer_22,903,snorkeling,0.26281738,0.14497165381908417
encoder.layers.encoder_layer_22,904,fan,0.24014282,0.10877062380313873
encoder.layers.encoder_layer_22,905,tennis,0.13168335,0.0812651664018631
encoder.layers.encoder_layer_22,906,dragonfly,0.20413208,0.11666911095380783
encoder.layers.encoder_layer_22,907,laserjet,0.40072632,0.12278489768505096
encoder.layers.encoder_layer_22,908,hare,0.08041382,0.10269772261381149
encoder.layers.encoder_layer_22,909,puppy,0.12866211,0.25471940636634827
encoder.layers.encoder_layer_22,910,maze,0.1395874,0.0802980363368988
encoder.layers.encoder_layer_22,911,lines,0.22680664,0.11725424230098724
encoder.layers.encoder_layer_22,912,spiral,0.32113647,0.06081750988960266
encoder.layers.encoder_layer_22,913,clarinet,0.19363403,0.07787253707647324
encoder.layers.encoder_layer_22,914,volleyball,0.13528442,0.07735613733530045
encoder.layers.encoder_layer_22,915,whales,0.15283203,0.06395432353019714
encoder.layers.encoder_layer_22,916,helmet,0.23294067,0.12220805883407593
encoder.layers.encoder_layer_22,917,orchid,0.15164185,0.07624531537294388
encoder.layers.encoder_layer_22,918,birding,0.3279724,0.06107812002301216
encoder.layers.encoder_layer_22,919,projectors,0.29458618,0.05343005806207657
encoder.layers.encoder_layer_22,920,monument,0.17828369,0.10808825492858887
encoder.layers.encoder_layer_22,921,joystick,0.25637817,0.10167521238327026
encoder.layers.encoder_layer_22,922,aquaculture,0.14260864,0.03595215827226639
encoder.layers.encoder_layer_22,923,pavilion,0.18658447,0.13552172482013702
encoder.layers.encoder_layer_22,924,dotted,0.14035034,-0.01670355349779129
encoder.layers.encoder_layer_22,925,hay,0.332489,0.06673634052276611
encoder.layers.encoder_layer_22,926,orchid,0.2871704,0.09217040985822678
encoder.layers.encoder_layer_22,927,barcode,0.14700317,0.05981849133968353
encoder.layers.encoder_layer_22,928,larvae,0.39022827,0.13537120819091797
encoder.layers.encoder_layer_22,929,orchid,0.19726562,0.10419545322656631
encoder.layers.encoder_layer_22,930,dog,0.19949341,0.2466556578874588
encoder.layers.encoder_layer_22,931,garnet,0.23931885,0.020682282745838165
encoder.layers.encoder_layer_22,932,terrier,0.14779663,0.1042274460196495
encoder.layers.encoder_layer_22,933,dots,0.17346191,0.04089461266994476
encoder.layers.encoder_layer_22,934,monarch,0.23751831,0.1330675184726715
encoder.layers.encoder_layer_22,935,customizing,0.087371826,-0.006284122355282307
encoder.layers.encoder_layer_22,936,bananas,0.47473145,0.09221584349870682
encoder.layers.encoder_layer_22,937,barrels,0.15771484,0.07643192261457443
encoder.layers.encoder_layer_22,938,basename,0.12564087,-0.010117778554558754
encoder.layers.encoder_layer_22,939,terrier,0.28100586,0.19353313744068146
encoder.layers.encoder_layer_22,940,juvenile,0.35168457,0.12827494740486145
encoder.layers.encoder_layer_22,941,zebra,0.11206055,0.004383446183055639
encoder.layers.encoder_layer_22,942,zebra,0.17126465,0.061391036957502365
encoder.layers.encoder_layer_22,943,monkeys,0.27236938,0.13894040882587433
encoder.layers.encoder_layer_22,944,baskets,0.15957642,0.10761557519435883
encoder.layers.encoder_layer_22,945,wreck,0.26391602,0.1243232786655426
encoder.layers.encoder_layer_22,946,birds,0.10461426,0.07654362916946411
encoder.layers.encoder_layer_22,947,maze,0.18008423,0.10096614807844162
encoder.layers.encoder_layer_22,948,terrier,0.1359253,0.1056395173072815
encoder.layers.encoder_layer_22,949,wildlife,0.2114563,0.15637409687042236
encoder.layers.encoder_layer_22,950,overlay,0.10269165,0.05292930081486702
encoder.layers.encoder_layer_22,951,manufacturer,0.26119995,-0.024954168125987053
encoder.layers.encoder_layer_22,952,telephones,0.20388794,0.11297987401485443
encoder.layers.encoder_layer_22,953,zebra,0.18365479,0.08637267351150513
encoder.layers.encoder_layer_22,954,barbuda,0.07229614,0.09457631409168243
encoder.layers.encoder_layer_22,955,percussion,0.24591064,0.12077757716178894
encoder.layers.encoder_layer_22,956,tent,0.33380127,0.13154548406600952
encoder.layers.encoder_layer_22,957,monkey,0.14074707,0.09066828340291977
encoder.layers.encoder_layer_22,958,snorkeling,0.15301514,0.09545814245939255
encoder.layers.encoder_layer_22,959,lighter,0.09829712,0.07647653669118881
encoder.layers.encoder_layer_22,960,fluffy,0.13824463,0.1857544332742691
encoder.layers.encoder_layer_22,961,tackling,0.1618042,0.09034907072782516
encoder.layers.encoder_layer_22,962,rancho,0.20043945,0.05531857907772064
encoder.layers.encoder_layer_22,963,juvenile,0.33444214,0.2767830193042755
encoder.layers.encoder_layer_22,964,defend,0.09603882,-0.04218721017241478
encoder.layers.encoder_layer_22,965,percussion,0.11685181,0.1183311864733696
encoder.layers.encoder_layer_22,966,lines,0.146698,0.08982937783002853
encoder.layers.encoder_layer_22,967,animalsex,0.1706543,0.28146082162857056
encoder.layers.encoder_layer_22,968,penguins,0.3572693,0.1210428774356842
encoder.layers.encoder_layer_22,969,birding,0.17666626,-0.0011329672997817397
encoder.layers.encoder_layer_22,970,juvenile,0.30203247,0.08534887433052063
encoder.layers.encoder_layer_22,971,radiator,0.17242432,0.09937438368797302
encoder.layers.encoder_layer_22,972,habit,0.31829834,-0.05498575419187546
encoder.layers.encoder_layer_22,973,beaver,0.2053833,0.04927889630198479
encoder.layers.encoder_layer_22,974,slug,0.25231934,0.04810447245836258
encoder.layers.encoder_layer_22,975,yellowstone,0.16275024,0.05702310800552368
encoder.layers.encoder_layer_22,976,deg,0.20098877,-0.03387503698468208
encoder.layers.encoder_layer_22,977,female,0.28744507,0.01847519353032112
encoder.layers.encoder_layer_22,978,flowers,0.15808105,0.10058547556400299
encoder.layers.encoder_layer_22,979,female,0.2291565,0.02727677673101425
encoder.layers.encoder_layer_22,980,dotted,0.19241333,0.0505710244178772
encoder.layers.encoder_layer_22,981,plane,0.14733887,0.000791505619417876
encoder.layers.encoder_layer_22,982,orange,0.12121582,0.05495617538690567
encoder.layers.encoder_layer_22,983,hummer,0.111450195,0.02542162500321865
encoder.layers.encoder_layer_22,984,carriers,0.11138916,0.12038017809391022
encoder.layers.encoder_layer_22,985,fruit,0.31243896,0.12566344439983368
encoder.layers.encoder_layer_22,986,cartridges,0.19946289,0.10165464133024216
encoder.layers.encoder_layer_22,987,paved,0.1529541,0.09980510175228119
encoder.layers.encoder_layer_22,988,observatory,0.119140625,0.10621330142021179
encoder.layers.encoder_layer_22,989,hoodia,0.08239746,-0.0020461962558329105
encoder.layers.encoder_layer_22,990,mating,0.27624512,0.1807861626148224
encoder.layers.encoder_layer_22,991,lighter,0.07284546,0.05223289504647255
encoder.layers.encoder_layer_22,992,clarinet,0.14309692,0.09827780723571777
encoder.layers.encoder_layer_22,993,hogtied,0.16183472,0.0033465849701315165
encoder.layers.encoder_layer_22,994,crochet,0.1979065,0.042720407247543335
encoder.layers.encoder_layer_22,995,wildlife,0.19909668,0.27823612093925476
encoder.layers.encoder_layer_22,996,slug,0.18121338,0.0501212514936924
encoder.layers.encoder_layer_22,997,organ,0.1505127,0.07546568661928177
encoder.layers.encoder_layer_22,998,tournament,0.26107788,0.044116660952568054
encoder.layers.encoder_layer_22,999,dragonfly,0.2892456,0.08138035982847214
encoder.layers.encoder_layer_22,1000,slug,0.27575684,0.02765951305627823
encoder.layers.encoder_layer_22,1001,monkey,0.16845703,0.12072565406560898
encoder.layers.encoder_layer_22,1002,rocks,0.13095093,0.11958155781030655
encoder.layers.encoder_layer_22,1003,motif,0.12734985,0.010399441234767437
encoder.layers.encoder_layer_22,1004,juvenile,0.16778564,0.04053391516208649
encoder.layers.encoder_layer_22,1005,parrot,0.20877075,0.08102152496576309
encoder.layers.encoder_layer_22,1006,greenhouse,0.27630615,0.11420738697052002
encoder.layers.encoder_layer_22,1007,venice,0.38076782,0.0604170598089695
encoder.layers.encoder_layer_22,1008,blinds,0.3050537,0.05535063520073891
encoder.layers.encoder_layer_22,1009,crochet,0.1401062,0.02170267142355442
encoder.layers.encoder_layer_22,1010,airfares,0.10159302,0.05176914483308792
encoder.layers.encoder_layer_22,1011,fostering,0.19345093,0.08992919325828552
encoder.layers.encoder_layer_22,1012,female,0.20114136,0.00033316720509901643
encoder.layers.encoder_layer_22,1013,whales,0.13497925,0.09160459041595459
encoder.layers.encoder_layer_22,1014,juvenile,0.20932007,-0.007545467931777239
encoder.layers.encoder_layer_22,1015,textile,0.13418579,0.04806166887283325
encoder.layers.encoder_layer_22,1016,skiing,0.1222229,0.09537780284881592
encoder.layers.encoder_layer_22,1017,banner,0.17889404,-0.023227570578455925
encoder.layers.encoder_layer_22,1018,appliances,0.24581909,0.17769616842269897
encoder.layers.encoder_layer_22,1019,curtain,0.12768555,0.08762063831090927
encoder.layers.encoder_layer_22,1020,tackling,0.1878357,0.07180318981409073
encoder.layers.encoder_layer_22,1021,ducks,0.123291016,0.06556802988052368
encoder.layers.encoder_layer_22,1022,bedrooms,0.3580017,0.07135866582393646
encoder.layers.encoder_layer_22,1023,juvenile,0.315094,0.06112818047404289
